"loop","Parameter","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper","Gradient"
308,"b22",0.1924,0.1483,500,1.3,"0.1952",0.05,-0.09903,0.4838,-0.00015
308,"b31",-0.2564,0.1919,500,-1.34,"0.1822",0.05,-0.6335,0.1207,0.00024
308,"b32",-0.1908,0.1507,500,-1.27,"0.2062",0.05,-0.4869,0.1053,0.000169
308,"b41",0.9567,0.1904,500,5.02,"<.0001",0.05,0.5826,1.3307,-0.00011
308,"b42",1.0819,0.1596,500,6.78,"<.0001",0.05,0.7683,1.3955,-7e-05
308,"b51",-0.3738,0.1694,500,-2.21,"0.0278",0.05,-0.7066,-0.04103,4.031e-06
308,"b52",-0.1349,0.1342,500,-1.01,"0.3153",0.05,-0.3987,0.1288,2.7e-05
309,"b01",-2.2097,0.3061,500,-7.22,"<.0001",0.05,-2.811,-1.6083,0.00013
309,"b02",-1.3358,0.2314,500,-5.77,"<.0001",0.05,-1.7905,-0.8811,2.1e-05
309,"b11",0.1911,0.3316,500,0.58,"0.5646",0.05,-0.4603,0.8426,1.415e-06
309,"b12",-0.4564,0.2798,500,-1.63,"0.1035",0.05,-1.0062,0.09342,-2e-05
309,"b21",0.2214,0.1524,500,1.45,"0.1468",0.05,-0.07796,0.5207,0.000213
309,"b22",0.03915,0.1356,500,0.29,"0.7729",0.05,-0.2272,0.3055,0.000239
309,"b31",-0.03332,0.1567,500,-0.21,"0.8317",0.05,-0.3412,0.2746,0.00023
309,"b32",-0.1487,0.1388,500,-1.07,"0.2845",0.05,-0.4215,0.124,0.000103
309,"b41",1.0067,0.1729,500,5.82,"<.0001",0.05,0.667,1.3465,3.5e-05
309,"b42",1.1209,0.1606,500,6.98,"<.0001",0.05,0.8054,1.4365,0.000114
309,"b51",-0.354,0.1529,500,-2.32,"0.0210",0.05,-0.6544,-0.05366,-0.00031
309,"b52",-0.02522,0.1327,500,-0.19,"0.8493",0.05,-0.2859,0.2355,8.2e-05
310,"b01",-2.4674,0.3409,500,-7.24,"<.0001",0.05,-3.1371,-1.7976,-0.00027
310,"b02",-1.6732,0.2621,500,-6.38,"<.0001",0.05,-2.1882,-1.1582,-4e-05
310,"b11",0.3108,0.3449,500,0.9,"0.3680",0.05,-0.3669,0.9885,-0.00024
310,"b12",-0.03341,0.2917,500,-0.11,"0.9088",0.05,-0.6064,0.5396,9e-05
310,"b21",-0.1441,0.1622,500,-0.89,"0.3749",0.05,-0.4629,0.1747,-9e-05
310,"b22",-0.09547,0.1419,500,-0.67,"0.5015",0.05,-0.3743,0.1834,-0.00032
310,"b31",-0.1771,0.1585,500,-1.12,"0.2642",0.05,-0.4884,0.1342,0.001198
310,"b32",-0.3397,0.1403,500,-2.42,"0.0158",0.05,-0.6152,-0.06408,0.000115
310,"b41",1.3483,0.1834,500,7.35,"<.0001",0.05,0.9881,1.7086,-0.00025
310,"b42",1.0161,0.1511,500,6.72,"<.0001",0.05,0.7192,1.313,-9e-05
310,"b51",-0.4017,0.1674,500,-2.4,"0.0168",0.05,-0.7306,-0.07282,0.000443
310,"b52",-0.3228,0.1444,500,-2.24,"0.0258",0.05,-0.6065,-0.03914,-0.00016
311,"b01",-2.0893,0.2922,500,-7.15,"<.0001",0.05,-2.6635,-1.5151,-0.00016
311,"b02",-2.075,0.2897,500,-7.16,"<.0001",0.05,-2.6442,-1.5057,4.1e-05
311,"b11",-0.09709,0.3266,500,-0.3,"0.7664",0.05,-0.7389,0.5447,-0.00015
311,"b12",0.3042,0.3027,500,1,"0.3155",0.05,-0.2906,0.8989,-2e-05
311,"b21",0.3458,0.158,500,2.19,"0.0291",0.05,0.03542,0.6562,4.3e-05
311,"b22",-0.4128,0.1421,500,-2.9,"0.0038",0.05,-0.692,-0.1336,-4e-05
311,"b31",-0.2615,0.1725,500,-1.52,"0.1301",0.05,-0.6003,0.07736,-0.00024
311,"b32",0.2151,0.1519,500,1.42,"0.1573",0.05,-0.08331,0.5136,-0.00013
311,"b41",0.9089,0.1782,500,5.1,"<.0001",0.05,0.5588,1.259,-0.00017
311,"b42",1.2374,0.1741,500,7.11,"<.0001",0.05,0.8952,1.5795,5.1e-05
311,"b51",-0.4645,0.1637,500,-2.84,"0.0047",0.05,-0.7861,-0.143,0.000153
311,"b52",0.06427,0.1409,500,0.46,"0.6484",0.05,-0.2125,0.341,0.000168
312,"b01",-2.0995,0.3099,500,-6.77,"<.0001",0.05,-2.7083,-1.4906,-4e-05
312,"b02",-1.49,0.254,500,-5.87,"<.0001",0.05,-1.989,-0.991,-4e-05
312,"b11",-0.07776,0.3554,500,-0.22,"0.8269",0.05,-0.7759,0.6204,-4e-05
312,"b12",-0.255,0.2906,500,-0.88,"0.3808",0.05,-0.826,0.3161,9.484e-06
312,"b21",-0.02792,0.1689,500,-0.17,"0.8687",0.05,-0.3597,0.3038,1.5e-05
312,"b22",-0.00856,0.1399,500,-0.06,"0.9513",0.05,-0.2835,0.2664,5.9e-05
312,"b31",-0.0116,0.1806,500,-0.06,"0.9488",0.05,-0.3665,0.3433,1.5e-05
312,"b32",0.01585,0.1509,500,0.11,"0.9164",0.05,-0.2807,0.3124,6.4e-05
312,"b41",0.7723,0.1744,500,4.43,"<.0001",0.05,0.4296,1.1149,0.000133
312,"b42",1.358,0.17,500,7.99,"<.0001",0.05,1.0239,1.6921,5.5e-05
312,"b51",-0.3927,0.1742,500,-2.25,"0.0246",0.05,-0.735,-0.05042,0.000172
312,"b52",0.08492,0.1453,500,0.58,"0.5592",0.05,-0.2006,0.3704,2.5e-05
313,"b01",-2.1396,0.3112,500,-6.87,"<.0001",0.05,-2.7511,-1.5281,-0.00023
313,"b02",-1.6165,0.2603,500,-6.21,"<.0001",0.05,-2.128,-1.1049,-0.00011
313,"b11",0.07813,0.3506,500,0.22,"0.8238",0.05,-0.6107,0.767,-0.00021
313,"b12",-0.1592,0.2943,500,-0.54,"0.5888",0.05,-0.7375,0.419,-9e-05
313,"b21",0.2125,0.1547,500,1.37,"0.1701",0.05,-0.0914,0.5164,1e-04
313,"b22",0.1147,0.1317,500,0.87,"0.3842",0.05,-0.144,0.3734,5.3e-05
313,"b31",-0.1622,0.1618,500,-1,"0.3168",0.05,-0.4801,0.1558,-0.00039
313,"b32",0.004224,0.1404,500,0.03,"0.9760",0.05,-0.2716,0.2801,9.6e-05
313,"b41",0.7855,0.1858,500,4.23,"<.0001",0.05,0.4205,1.1506,-0.00039
313,"b42",1.2469,0.1797,500,6.94,"<.0001",0.05,0.894,1.5999,-5e-05
313,"b51",-0.4636,0.1521,500,-3.05,"0.0024",0.05,-0.7625,-0.1647,-4e-05
313,"b52",-0.1213,0.1259,500,-0.96,"0.3359",0.05,-0.3687,0.1261,-0.00011
314,"b01",-2.4113,0.3368,500,-7.16,"<.0001",0.05,-3.0729,-1.7497,-0.00028
314,"b02",-1.2602,0.2263,500,-5.57,"<.0001",0.05,-1.7048,-0.8155,0.000315
314,"b11",0.002898,0.3571,500,0.01,"0.9935",0.05,-0.6988,0.7046,-0.00015
314,"b12",-0.4834,0.2783,500,-1.74,"0.0831",0.05,-1.0303,0.06349,0.000251
314,"b21",0.1093,0.1621,500,0.67,"0.5006",0.05,-0.2092,0.4277,9.2e-05
314,"b22",-0.1066,0.1291,500,-0.83,"0.4093",0.05,-0.3601,0.147,-2e-05
314,"b31",-0.156,0.1792,500,-0.87,"0.3843",0.05,-0.5081,0.196,0.000318
314,"b32",-0.3274,0.1426,500,-2.3,"0.0221",0.05,-0.6077,-0.04717,0.000338
314,"b41",0.9673,0.1932,500,5.01,"<.0001",0.05,0.5876,1.3469,-1e-04
314,"b42",0.8911,0.1548,500,5.75,"<.0001",0.05,0.5869,1.1953,5.2e-05
314,"b51",-0.7442,0.1735,500,-4.29,"<.0001",0.05,-1.0851,-0.4034,0.000117
314,"b52",-0.1619,0.133,500,-1.22,"0.2240",0.05,-0.4232,0.09939,-0.00053
315,"b01",-2.1803,0.3251,500,-6.71,"<.0001",0.05,-2.819,-1.5417,-2.23e-06
315,"b02",-1.6416,0.2742,500,-5.99,"<.0001",0.05,-2.1802,-1.1029,-4.73e-06
315,"b11",-0.1346,0.3412,500,-0.39,"0.6933",0.05,-0.8049,0.5357,-2e-05
315,"b12",-0.544,0.31,500,-1.75,"0.0799",0.05,-1.1531,0.06503,-2e-05
315,"b21",0.2882,0.1661,500,1.73,"0.0834",0.05,-0.03817,0.6145,0.00024
315,"b22",-0.02702,0.1521,500,-0.18,"0.8591",0.05,-0.3258,0.2718,4.2e-05
315,"b31",-0.4233,0.1792,500,-2.36,"0.0186",0.05,-0.7755,-0.07117,0.000274
315,"b32",-0.3336,0.1653,500,-2.02,"0.0441",0.05,-0.6584,-0.00886,-2e-05
315,"b41",1.0733,0.1875,500,5.73,"<.0001",0.05,0.705,1.4417,0.000167
315,"b42",1.2012,0.1812,500,6.63,"<.0001",0.05,0.8452,1.5571,6.1e-05
315,"b51",-0.4034,0.1575,500,-2.56,"0.0107",0.05,-0.7128,-0.0939,6.3e-05
315,"b52",-0.1567,0.1458,500,-1.07,"0.2830",0.05,-0.4433,0.1298,-8.66e-06
316,"b01",-3.265,0.4467,500,-7.31,"<.0001",0.05,-4.1427,-2.3874,-5.53e-06
316,"b02",-2.2965,0.3198,500,-7.18,"<.0001",0.05,-2.9249,-1.6681,3.914e-07
316,"b11",0.7648,0.4407,500,1.74,"0.0833",0.05,-0.1011,1.6306,-1.53e-06
316,"b12",0.217,0.3404,500,0.64,"0.5241",0.05,-0.4518,0.8858,-1.01e-06
316,"b21",0.04978,0.1915,500,0.26,"0.7950",0.05,-0.3265,0.4261,5.908e-06
316,"b22",0.0511,0.1618,500,0.32,"0.7523",0.05,-0.2668,0.369,-6.89e-06
316,"b31",-0.02466,0.1835,500,-0.13,"0.8931",0.05,-0.3851,0.3358,1.1e-05
316,"b32",-0.3359,0.1524,500,-2.2,"0.0279",0.05,-0.6352,-0.03656,8.203e-06
316,"b41",1.4028,0.226,500,6.21,"<.0001",0.05,0.9588,1.8467,-2e-05
316,"b42",1.2464,0.1925,500,6.48,"<.0001",0.05,0.8683,1.6245,1.1e-05
316,"b51",-0.5337,0.1979,500,-2.7,"0.0072",0.05,-0.9226,-0.1448,-4e-05
316,"b52",-0.2826,0.1622,500,-1.74,"0.0821",0.05,-0.6014,0.03614,1.3e-05
317,"b01",-2.1025,0.2914,500,-7.21,"<.0001",0.05,-2.6751,-1.5299,-0.00021
317,"b02",-1.4559,0.2321,500,-6.27,"<.0001",0.05,-1.9119,-0.9999,0.000138
317,"b11",-0.3828,0.3507,500,-1.09,"0.2755",0.05,-1.0718,0.3061,-1e-04
317,"b12",-0.3565,0.2829,500,-1.26,"0.2082",0.05,-0.9123,0.1993,0.000197
317,"b21",0.008636,0.1805,500,0.05,"0.9619",0.05,-0.346,0.3633,0.000356
317,"b22",0.1112,0.1435,500,0.77,"0.4388",0.05,-0.1708,0.3931,0.000234
317,"b31",0.1303,0.1766,500,0.74,"0.4612",0.05,-0.2168,0.4773,4.1e-05
317,"b32",0.02141,0.1399,500,0.15,"0.8784",0.05,-0.2534,0.2962,-0.00036
317,"b41",1.0481,0.202,500,5.19,"<.0001",0.05,0.6513,1.445,-0.00013
317,"b42",1.2307,0.1767,500,6.97,"<.0001",0.05,0.8836,1.5778,2.7e-05
317,"b51",-0.4156,0.1739,500,-2.39,"0.0172",0.05,-0.7573,-0.074,4.3e-05
317,"b52",-0.1169,0.1369,500,-0.85,"0.3937",0.05,-0.3859,0.1521,0.000186
318,"b01",-2.161,0.295,500,-7.33,"<.0001",0.05,-2.7406,-1.5814,-0.00073
318,"b02",-1.4684,0.2383,500,-6.16,"<.0001",0.05,-1.9365,-1.0002,0.000579
318,"b11",0.1878,0.3375,500,0.56,"0.5781",0.05,-0.4752,0.8508,-0.00043
318,"b12",-0.5237,0.2987,500,-1.75,"0.0801",0.05,-1.1104,0.06311,0.000552
318,"b21",0.03647,0.1593,500,0.23,"0.8190",0.05,-0.2765,0.3494,-0.00034
318,"b22",-0.04811,0.1458,500,-0.33,"0.7416",0.05,-0.3347,0.2384,-0.00044
318,"b31",0.07835,0.1509,500,0.52,"0.6040",0.05,-0.2182,0.3749,0.000348
318,"b32",-0.02945,0.1387,500,-0.21,"0.8319",0.05,-0.302,0.2431,0.000551
318,"b41",1.1591,0.1767,500,6.56,"<.0001",0.05,0.8119,1.5063,0.001086
318,"b42",1.3819,0.1778,500,7.77,"<.0001",0.05,1.0326,1.7312,-0.00078
318,"b51",-0.4582,0.1559,500,-2.94,"0.0035",0.05,-0.7646,-0.1518,-0.00032
318,"b52",-0.1368,0.1432,500,-0.96,"0.3399",0.05,-0.4183,0.1446,0.000624
319,"b01",-3.4016,0.4775,500,-7.12,"<.0001",0.05,-4.3398,-2.4635,-0.00018
319,"b02",-1.3935,0.2427,500,-5.74,"<.0001",0.05,-1.8703,-0.9166,-0.00026
319,"b11",1.1028,0.4638,500,2.38,"0.0178",0.05,0.1915,2.014,-6e-05
319,"b12",-0.03209,0.2785,500,-0.12,"0.9083",0.05,-0.5792,0.515,-0.00027
319,"b21",-0.03655,0.1714,500,-0.21,"0.8312",0.05,-0.3732,0.3001,-8e-05
319,"b22",-0.3635,0.1268,500,-2.87,"0.0043",0.05,-0.6127,-0.1144,0.000422
319,"b31",-0.1452,0.1762,500,-0.82,"0.4103",0.05,-0.4913,0.2009,0.000356
319,"b32",-0.1673,0.1282,500,-1.31,"0.1925",0.05,-0.4191,0.08457,-1e-04
319,"b41",1.3519,0.2053,500,6.58,"<.0001",0.05,0.9485,1.7554,-1e-05
319,"b42",0.9606,0.1442,500,6.66,"<.0001",0.05,0.6772,1.244,-0.00056
319,"b51",-0.6564,0.1873,500,-3.5,"0.0005",0.05,-1.0245,-0.2883,6.4e-05
319,"b52",-0.1096,0.1316,500,-0.83,"0.4054",0.05,-0.3682,0.149,0.000297
320,"b01",-2.3086,0.3274,500,-7.05,"<.0001",0.05,-2.9519,-1.6652,3.9e-05
320,"b02",-1.7044,0.2705,500,-6.3,"<.0001",0.05,-2.2358,-1.1729,-2e-05
320,"b11",0.3605,0.3555,500,1.01,"0.3111",0.05,-0.338,1.0591,3.4e-05
320,"b12",-0.04257,0.2927,500,-0.15,"0.8844",0.05,-0.6176,0.5324,8.129e-06
320,"b21",0.164,0.1657,500,0.99,"0.3227",0.05,-0.1615,0.4895,-2e-05
320,"b22",-0.2471,0.143,500,-1.73,"0.0847",0.05,-0.5281,0.03397,-6e-05
320,"b31",-0.05981,0.1692,500,-0.35,"0.7238",0.05,-0.3922,0.2726,7.8e-05
320,"b32",-0.1872,0.1457,500,-1.29,"0.1994",0.05,-0.4734,0.09901,3.345e-06
320,"b41",0.8281,0.1926,500,4.3,"<.0001",0.05,0.4498,1.2065,-6.32e-06
320,"b42",1.1934,0.1837,500,6.5,"<.0001",0.05,0.8325,1.5544,-4e-05
320,"b51",-0.3822,0.1646,500,-2.32,"0.0207",0.05,-0.7057,-0.0587,-5e-05
320,"b52",-0.4331,0.1449,500,-2.99,"0.0029",0.05,-0.7177,-0.1485,6.138e-06
321,"b01",-2.6791,0.3491,500,-7.67,"<.0001",0.05,-3.3649,-1.9932,-2e-05
321,"b02",-1.849,0.2602,500,-7.11,"<.0001",0.05,-2.3602,-1.3378,-0.00036
321,"b11",0.09512,0.369,500,0.26,"0.7967",0.05,-0.6298,0.82,-0.00014
321,"b12",0.03584,0.295,500,0.12,"0.9034",0.05,-0.5438,0.6155,-0.00011
321,"b21",0.03106,0.1774,500,0.18,"0.8611",0.05,-0.3174,0.3795,0.000302
321,"b22",0.05024,0.1429,500,0.35,"0.7253",0.05,-0.2305,0.331,-8e-05
321,"b31",-0.3067,0.1784,500,-1.72,"0.0863",0.05,-0.6572,0.04392,0.000269
321,"b32",-0.1406,0.144,500,-0.98,"0.3295",0.05,-0.4236,0.1424,-2e-04
321,"b41",1.2578,0.2071,500,6.07,"<.0001",0.05,0.8509,1.6647,0.000179
321,"b42",1.1305,0.1648,500,6.86,"<.0001",0.05,0.8068,1.4542,-0.00048
321,"b51",-0.4835,0.1844,500,-2.62,"0.0090",0.05,-0.8458,-0.1213,-0.00055
321,"b52",-0.3244,0.1472,500,-2.2,"0.0280",0.05,-0.6135,-0.0352,0.000128
322,"b01",-2.2382,0.3383,500,-6.62,"<.0001",0.05,-2.9028,-1.5736,-8.24e-07
322,"b02",-1.2894,0.2466,500,-5.23,"<.0001",0.05,-1.7739,-0.8049,0.000239
322,"b11",0.204,0.365,500,0.56,"0.5765",0.05,-0.5131,0.921,-0.00011
322,"b12",-0.2314,0.2874,500,-0.81,"0.4212",0.05,-0.7961,0.3333,-0.00017
322,"b21",0.1636,0.1513,500,1.08,"0.2802",0.05,-0.1337,0.4608,-0.00024
322,"b22",-0.1338,0.1304,500,-1.03,"0.3055",0.05,-0.39,0.1224,-0.00056
322,"b31",0.02662,0.1667,500,0.16,"0.8732",0.05,-0.3009,0.3542,-0.00074
322,"b32",-0.06638,0.1339,500,-0.5,"0.6203",0.05,-0.3294,0.1967,0.000178
322,"b41",1.1696,0.1855,500,6.31,"<.0001",0.05,0.8052,1.534,-0.00025
322,"b42",0.8582,0.1459,500,5.88,"<.0001",0.05,0.5715,1.1449,-0.00023
322,"b51",-0.3717,0.1639,500,-2.27,"0.0237",0.05,-0.6937,-0.04976,-4e-05
322,"b52",-0.2334,0.1357,500,-1.72,"0.0860",0.05,-0.5,0.03319,0.000354
323,"b01",-2.1919,0.3132,500,-7,"<.0001",0.05,-2.8073,-1.5765,6.2e-05
323,"b02",-1.7106,0.2643,500,-6.47,"<.0001",0.05,-2.2299,-1.1914,3.2e-05
323,"b11",-0.07683,0.3437,500,-0.22,"0.8232",0.05,-0.752,0.5984,2.2e-05
323,"b12",-0.1692,0.2972,500,-0.57,"0.5694",0.05,-0.7532,0.4148,4.972e-06
323,"b21",0.1821,0.1748,500,1.04,"0.2982",0.05,-0.1615,0.5256,-3e-05
323,"b22",-0.1262,0.1536,500,-0.82,"0.4117",0.05,-0.428,0.1756,4.4e-05
323,"b31",-0.4508,0.174,500,-2.59,"0.0099",0.05,-0.7927,-0.1089,-1e-05
323,"b32",-0.2029,0.1477,500,-1.37,"0.1703",0.05,-0.4931,0.08737,-0.00011
323,"b41",1.0219,0.1893,500,5.4,"<.0001",0.05,0.65,1.3938,1.4e-05
323,"b42",1.102,0.1716,500,6.42,"<.0001",0.05,0.7648,1.4392,5.028e-06
323,"b51",-0.2222,0.1836,500,-1.21,"0.2268",0.05,-0.5829,0.1386,-0.00014
323,"b52",-0.3059,0.1597,500,-1.92,"0.0559",0.05,-0.6196,0.007786,4.1e-05
324,"b01",-2.0217,0.3019,500,-6.7,"<.0001",0.05,-2.6149,-1.4285,0.000166
324,"b02",-1.6547,0.2641,500,-6.27,"<.0001",0.05,-2.1737,-1.1358,-0.00023
324,"b11",-0.3731,0.3303,500,-1.13,"0.2592",0.05,-1.022,0.2759,0.00018
324,"b12",-0.2097,0.2997,500,-0.7,"0.4845",0.05,-0.7986,0.3792,-0.00014
324,"b21",0.3404,0.1453,500,2.34,"0.0195",0.05,0.05496,0.6259,5.6e-05
324,"b22",-0.1044,0.1302,500,-0.8,"0.4229",0.05,-0.3602,0.1514,-2e-05
324,"b31",-0.07626,0.1547,500,-0.49,"0.6223",0.05,-0.3803,0.2277,4.1e-05
324,"b32",-0.1538,0.1409,500,-1.09,"0.2759",0.05,-0.4307,0.1232,8.5e-05
324,"b41",1.3355,0.1977,500,6.76,"<.0001",0.05,0.9471,1.7239,5.8e-05
324,"b42",1.3472,0.1795,500,7.51,"<.0001",0.05,0.9946,1.6998,-2e-04
324,"b51",-0.4989,0.1685,500,-2.96,"0.0032",0.05,-0.8299,-0.1679,-0.00023
324,"b52",-0.1266,0.1451,500,-0.87,"0.3835",0.05,-0.4117,0.1585,3.7e-05
325,"b01",-2.0312,0.2937,500,-6.92,"<.0001",0.05,-2.6082,-1.4541,5.4e-05
325,"b02",-1.5228,0.2471,500,-6.16,"<.0001",0.05,-2.0084,-1.0373,0.00055
325,"b11",-0.02422,0.3289,500,-0.07,"0.9413",0.05,-0.6703,0.6219,4.6e-05
325,"b12",-0.2632,0.2895,500,-0.91,"0.3636",0.05,-0.8319,0.3055,0.000424
325,"b21",0.3579,0.1657,500,2.16,"0.0312",0.05,0.03236,0.6834,-0.00032
325,"b22",0.09996,0.1464,500,0.68,"0.4950",0.05,-0.1877,0.3876,0.000149
325,"b31",-0.02543,0.1585,500,-0.16,"0.8726",0.05,-0.3369,0.286,-0.00024
325,"b32",-0.08465,0.1419,500,-0.6,"0.5511",0.05,-0.3634,0.1941,-0.00015
325,"b41",0.926,0.1669,500,5.55,"<.0001",0.05,0.598,1.254,-6e-05
325,"b42",1.1078,0.1602,500,6.92,"<.0001",0.05,0.7931,1.4225,0.000479
325,"b51",-0.5668,0.1561,500,-3.63,"0.0003",0.05,-0.8734,-0.2601,0.000265
325,"b52",-0.2243,0.1379,500,-1.63,"0.1045",0.05,-0.4953,0.04667,3.2e-05
326,"b01",-2.5129,0.3694,500,-6.8,"<.0001",0.05,-3.2388,-1.7871,-5e-05
326,"b02",-1.7022,0.2737,500,-6.22,"<.0001",0.05,-2.2399,-1.1644,-3e-05
326,"b11",0.1461,0.3896,500,0.38,"0.7078",0.05,-0.6194,0.9116,-5e-05
326,"b12",-0.00039,0.3071,500,0,"0.9990",0.05,-0.6038,0.603,-3e-05
326,"b21",0.1003,0.1772,500,0.57,"0.5719",0.05,-0.248,0.4485,8.4e-05
326,"b22",-0.08132,0.1422,500,-0.57,"0.5676",0.05,-0.3606,0.198,-4e-05
326,"b31",-0.1991,0.1739,500,-1.15,"0.2527",0.05,-0.5408,0.1425,5.8e-05
326,"b32",-0.3064,0.1426,500,-2.15,"0.0321",0.05,-0.5865,-0.02627,8.2e-05
326,"b41",0.9862,0.1996,500,4.94,"<.0001",0.05,0.5941,1.3783,-2e-05
326,"b42",1.0346,0.1647,500,6.28,"<.0001",0.05,0.711,1.3583,1.11e-06
326,"b51",-0.7207,0.1949,500,-3.7,"0.0002",0.05,-1.1036,-0.3377,2.5e-05
326,"b52",-0.4814,0.152,500,-3.17,"0.0016",0.05,-0.7801,-0.1827,1.2e-05
327,"b01",-2.0274,0.2873,500,-7.06,"<.0001",0.05,-2.5918,-1.463,-0.00014
327,"b02",-1.4459,0.2355,500,-6.14,"<.0001",0.05,-1.9087,-0.9831,1.2e-05
327,"b11",-0.3661,0.3433,500,-1.07,"0.2868",0.05,-1.0406,0.3084,-7e-05
327,"b12",-0.3779,0.2851,500,-1.33,"0.1857",0.05,-0.938,0.1823,7.2e-05
327,"b21",0.1969,0.1691,500,1.16,"0.2446",0.05,-0.1352,0.5291,-0.00016
327,"b22",0.1076,0.14,500,0.77,"0.4428",0.05,-0.1676,0.3827,2.317e-06
327,"b31",-0.1422,0.1741,500,-0.82,"0.4143",0.05,-0.4842,0.1998,9.4e-05
327,"b32",0.01934,0.1442,500,0.13,"0.8934",0.05,-0.264,0.3027,-6e-05
327,"b41",1.002,0.1828,500,5.48,"<.0001",0.05,0.6429,1.3611,4.1e-05
327,"b42",1.2129,0.1629,500,7.45,"<.0001",0.05,0.8928,1.533,3.9e-05
327,"b51",-0.433,0.1758,500,-2.46,"0.0141",0.05,-0.7784,-0.08762,-3e-05
327,"b52",-0.2042,0.1425,500,-1.43,"0.1527",0.05,-0.4842,0.07589,5.9e-05
328,"b01",-3.0151,0.4034,500,-7.47,"<.0001",0.05,-3.8077,-2.2225,-0.00012
328,"b02",-1.7482,0.2629,500,-6.65,"<.0001",0.05,-2.2647,-1.2317,-4e-05
328,"b11",0.3677,0.4049,500,0.91,"0.3643",0.05,-0.4279,1.1633,5.7e-05
328,"b12",-0.01978,0.2934,500,-0.07,"0.9463",0.05,-0.5963,0.5567,-7e-05
328,"b21",-0.01833,0.1885,500,-0.1,"0.9226",0.05,-0.3886,0.352,0.000243
328,"b22",0.1572,0.1434,500,1.1,"0.2733",0.05,-0.1244,0.4389,-0.00039
328,"b31",-0.2371,0.1876,500,-1.26,"0.2069",0.05,-0.6057,0.1315,-0.00135
328,"b32",-0.1925,0.1402,500,-1.37,"0.1703",0.05,-0.468,0.08292,0.001365
328,"b41",1.3729,0.2321,500,5.92,"<.0001",0.05,0.9169,1.8289,-6e-05
328,"b42",1.0339,0.1678,500,6.16,"<.0001",0.05,0.7043,1.3636,-0.00045
328,"b51",-0.2392,0.1989,500,-1.2,"0.2297",0.05,-0.6299,0.1516,-0.00026
328,"b52",-0.1493,0.1483,500,-1.01,"0.3147",0.05,-0.4408,0.1421,1.2e-05
329,"b01",-2.0521,0.2805,500,-7.32,"<.0001",0.05,-2.6032,-1.5011,6.6e-05
329,"b02",-1.3818,0.2285,500,-6.05,"<.0001",0.05,-1.8307,-0.9329,-2e-05
329,"b11",-0.01174,0.3205,500,-0.04,"0.9708",0.05,-0.6414,0.6179,3.4e-05
329,"b12",-0.4389,0.2762,500,-1.59,"0.1127",0.05,-0.9816,0.1038,3.326e-06
329,"b21",0.2241,0.1572,500,1.43,"0.1547",0.05,-0.08484,0.533,9e-05
329,"b22",0.1048,0.1357,500,0.77,"0.4403",0.05,-0.1618,0.3715,-7e-05
329,"b31",-0.06609,0.1572,500,-0.42,"0.6744",0.05,-0.375,0.2428,-2e-05
329,"b32",-0.2381,0.1384,500,-1.72,"0.0860",0.05,-0.51,0.03382,0.000476
329,"b41",0.7564,0.1696,500,4.46,"<.0001",0.05,0.4232,1.0895,-0.00018
329,"b42",1.0715,0.1614,500,6.64,"<.0001",0.05,0.7544,1.3885,5.7e-05
329,"b51",-0.5502,0.1623,500,-3.39,"0.0008",0.05,-0.8691,-0.2314,-0.00017
329,"b52",-0.1355,0.1375,500,-0.99,"0.3249",0.05,-0.4057,0.1347,0.000527
330,"b01",-2.5671,0.356,500,-7.21,"<.0001",0.05,-3.2666,-1.8677,8.8e-05
330,"b02",-1.7418,0.2634,500,-6.61,"<.0001",0.05,-2.2594,-1.2242,0.000116
330,"b11",-0.2922,0.3689,500,-0.79,"0.4287",0.05,-1.0171,0.4326,3.4e-05
330,"b12",-0.1544,0.2974,500,-0.52,"0.6040",0.05,-0.7388,0.43,8.4e-05
330,"b21",0.5554,0.1956,500,2.84,"0.0047",0.05,0.1711,0.9397,-8e-05
330,"b22",0.1612,0.1498,500,1.08,"0.2823",0.05,-0.1331,0.4556,-1e-05
330,"b31",-0.2183,0.1811,500,-1.21,"0.2284",0.05,-0.5741,0.1374,2.705e-06
330,"b32",-0.1615,0.1461,500,-1.11,"0.2693",0.05,-0.4485,0.1254,-5e-05
330,"b41",1.3584,0.2208,500,6.15,"<.0001",0.05,0.9245,1.7923,0.000148
330,"b42",1.1766,0.1714,500,6.86,"<.0001",0.05,0.8398,1.5134,6.6e-05
330,"b51",-0.5953,0.1892,500,-3.15,"0.0017",0.05,-0.967,-0.2236,-1e-04
330,"b52",-0.2802,0.1469,500,-1.91,"0.0571",0.05,-0.5689,0.008501,-6e-05
331,"b01",-2.2037,0.3126,500,-7.05,"<.0001",0.05,-2.818,-1.5895,-5e-05
331,"b02",-1.6929,0.2549,500,-6.64,"<.0001",0.05,-2.1937,-1.1921,0.000143
331,"b11",-0.5762,0.3494,500,-1.65,"0.0998",0.05,-1.2628,0.1103,-8e-05
331,"b12",-0.1798,0.2981,500,-0.6,"0.5466",0.05,-0.7655,0.4058,7.7e-05
331,"b21",0.2516,0.1568,500,1.6,"0.1093",0.05,-0.05651,0.5598,-6e-05
331,"b22",0.04254,0.1339,500,0.32,"0.7509",0.05,-0.2206,0.3057,0.000103
331,"b31",-0.3678,0.1837,500,-2,"0.0459",0.05,-0.7287,-0.00679,-9e-05
